run_id,pullback_pct,tp_pct,sl_pct,hold_days,rsi_long_max,rsi_short_min,trades,long_trades,short_trades,win_rate,avg_return,median_return,total_return_sum,profit_factor,final_equity,total_equity_return,max_drawdown,score,wf_id
1219,0.01,0.01,0.004,9,40,50,75,12,63,0.306667,0.00015872,-0.00403925,0.01190418,1.056262,100343.97,0.00343973,-0.01550618,-0.00737799,5
205,0.003,0.008,0.008,7,45,50,179,50,129,0.547486,0.00029693,0.00175784,0.05315025,1.085941,101561.37,0.01561369,-0.03255958,-0.00746468,5
123,0.003,0.008,0.004,5,40,60,23,16,7,0.347826,-4.746e-05,-0.00405278,-0.00109152,0.98209,99964.08,-0.0003592,-0.00848438,-0.00762128,5
447,0.005,0.008,0.004,5,40,60,23,16,7,0.347826,-4.746e-05,-0.00405278,-0.00109152,0.98209,99964.08,-0.0003592,-0.00848438,-0.00762128,5
1242,0.01,0.01,0.006,5,45,60,26,21,5,0.423077,0.00027049,-0.00371365,0.00703273,1.086747,100205.45,0.00205451,-0.01553296,-0.00766697,5
253,0.003,0.01,0.006,4,35,50,143,0,143,0.454545,0.00015442,-0.00169594,0.02208153,1.053219,100636.85,0.00636854,-0.01948832,-0.00767795,5
870,0.007,0.01,0.004,4,40,60,21,15,6,0.333333,-4.73e-06,-0.00405278,-9.933e-05,0.998254,99993.65,-6.354e-05,-0.00949089,-0.00770356,5
443,0.005,0.008,0.004,5,35,55,59,0,59,0.355932,4.988e-05,-0.00403522,0.0029431,1.019438,100080.26,0.00080264,-0.0113075,-0.00774453,5
1199,0.01,0.01,0.004,5,35,55,29,0,29,0.310345,2.6e-06,-0.00403938,7.548e-05,1.000926,99997.2,-2.802e-05,-0.00972776,-0.00778421,5
920,0.007,0.01,0.006,7,35,55,42,0,42,0.404762,0.00013093,-0.00603413,0.00549913,1.037851,100154.73,0.00154731,-0.01332045,-0.00779973,5
806,0.007,0.008,0.006,5,40,55,58,15,43,0.431034,0.00010896,-0.00412565,0.00631985,1.034924,100178.44,0.00178443,-0.01336939,-0.00782146,5
941,0.007,0.01,0.008,4,40,55,54,15,39,0.5,0.00014249,-0.00018224,0.00769424,1.045615,100218.75,0.00218754,-0.0143556,-0.00787208,5
854,0.007,0.008,0.008,7,45,55,75,36,39,0.533333,0.00019122,0.00077112,0.01434144,1.055432,100412.43,0.00412434,-0.01744822,-0.00792205,5
869,0.007,0.01,0.004,4,40,55,61,15,46,0.344262,0.00015895,-0.00403606,0.00969613,1.059623,100281.22,0.00281221,-0.01540974,-0.00792605,5
818,0.007,0.008,0.006,7,45,55,79,36,43,0.455696,0.00015416,-0.00603405,0.01217861,1.04774,100349.67,0.00349665,-0.01627677,-0.00798317,5
796,0.007,0.008,0.006,4,40,50,111,15,96,0.468468,0.00014678,-0.00169594,0.0162924,1.049934,100469.82,0.00469822,-0.0177516,-0.00803527,5
81,0.003,0.006,0.008,4,45,60,57,50,7,0.578947,0.00018183,0.00204362,0.01036418,1.070996,100302.56,0.00302555,-0.01618465,-0.00810389,5
775,0.007,0.008,0.004,7,35,50,104,0,104,0.355769,9.895e-05,-0.00403531,0.01029131,1.037783,100294.23,0.00294226,-0.0151584,-0.00819492,5
877,0.007,0.01,0.004,5,40,50,120,15,105,0.341667,0.00015859,-0.00403585,0.01903025,1.059891,100552.58,0.00552585,-0.0192793,-0.00831174,5
226,0.003,0.01,0.004,5,35,50,155,0,155,0.348387,0.00020259,-0.00403516,0.03140201,1.07829,100921.2,0.00921201,-0.0244514,-0.00832317,5
1241,0.01,0.01,0.006,5,45,55,48,21,27,0.416667,0.00016134,-0.00603436,0.00774422,1.050081,100221.67,0.00221674,-0.01519687,-0.00832737,5
916,0.007,0.01,0.006,5,45,50,128,35,93,0.445312,0.00023128,-0.00561871,0.02960446,1.073878,100863.87,0.00863872,-0.02421005,-0.00841647,5
222,0.003,0.01,0.004,4,40,60,23,16,7,0.347826,-2.336e-05,-0.00405278,-0.00053738,0.991183,99980.37,-0.00019627,-0.00999718,-0.00842765,5
546,0.005,0.01,0.004,4,40,60,23,16,7,0.347826,-2.336e-05,-0.00405278,-0.00053738,0.991183,99980.37,-0.00019627,-0.00999718,-0.00842765,5
833,0.007,0.008,0.008,4,40,55,55,15,40,0.509091,0.00014765,0.00030286,0.00812077,1.048145,100232.38,0.00232376,-0.01553451,-0.00862735,5
865,0.007,0.01,0.004,4,35,50,106,0,106,0.349057,8.575e-05,-0.00403531,0.00908956,1.032681,100256.48,0.00256477,-0.01507168,-0.00863507,5
560,0.005,0.01,0.004,7,35,55,56,0,56,0.321429,0.00015153,-0.00403541,0.00848563,1.056885,100245.36,0.00245357,-0.01575534,-0.00863541,5
1210,0.01,0.01,0.004,7,40,50,75,12,63,0.306667,0.00012634,-0.00403925,0.00947548,1.044783,100270.97,0.00270967,-0.01583704,-0.00869657,5
1226,0.01,0.01,0.006,4,35,55,27,0,27,0.407407,-0.00015612,-0.00603266,-0.00421515,0.954011,99867.51,-0.00132487,-0.0072922,-0.00871979,5
594,0.005,0.01,0.006,5,45,60,49,42,7,0.469388,0.0001809,-0.00080685,0.00886409,1.06448,100257.04,0.00257041,-0.01637786,-0.00872288,5
378,0.005,0.006,0.006,5,45,60,52,45,7,0.519231,0.00010472,0.0007818,0.00544534,1.039641,100156.1,0.00156095,-0.0143591,-0.00887915,5
414,0.005,0.006,0.008,5,45,60,51,44,7,0.588235,0.00016783,0.00333776,0.00855943,1.058454,100247.91,0.00247915,-0.01633055,-0.00890698,5
11,0.003,0.006,0.004,5,35,55,66,0,66,0.409091,4.785e-05,-0.00403426,0.00315813,1.02065,100087.91,0.00087912,-0.01300042,-0.00904271,5
400,0.005,0.006,0.008,4,40,50,146,17,129,0.554795,8.563e-05,0.00253211,0.01250159,1.030584,100351.28,0.00351276,-0.01676982,-0.00904682,5
450,0.005,0.008,0.004,5,45,60,52,45,7,0.384615,3.463e-05,-0.0040533,0.00180099,1.014101,100047.33,0.00047328,-0.01236978,-0.00907621,5
472,0.005,0.008,0.006,4,40,50,146,16,130,0.465753,0.00013185,-0.00132943,0.01925079,1.046079,100553.56,0.0055356,-0.01999432,-0.0091413,5
233,0.003,0.01,0.004,5,45,55,113,49,64,0.353982,0.00018767,-0.00403563,0.02120707,1.073444,100620.13,0.00620135,-0.02163703,-0.00923154,5
326,0.005,0.006,0.004,4,35,55,60,0,60,0.433333,1.92e-06,-0.0040344,0.00011495,1.000831,99997.4,-2.602e-05,-0.01156617,-0.0092598,5
184,0.003,0.008,0.008,4,40,50,152,16,136,0.493421,0.00012345,-0.00036037,0.01876469,1.040638,100533.19,0.00533191,-0.0197877,-0.00926374,5
698,0.007,0.006,0.006,5,40,55,60,16,44,0.483333,3.379e-05,-0.00070581,0.00202722,1.012008,100051.79,0.00051785,-0.01268675,-0.00929367,5
1062,0.01,0.006,0.008,5,45,60,27,22,5,0.555556,0.0001208,0.00591693,0.00326167,1.040675,100092.89,0.0009289,-0.01434693,-0.00934061,5
649,0.007,0.006,0.004,4,35,50,110,0,110,0.418182,1.135e-05,-0.00403413,0.00124835,1.004844,100026.03,0.00026032,-0.01215946,-0.00935376,5
113,0.003,0.008,0.004,4,40,55,81,16,65,0.395062,0.00016727,-0.00403523,0.01354862,1.068022,100396.5,0.00396498,-0.01882377,-0.00942136,5
909,0.007,0.01,0.006,4,45,60,41,35,6,0.439024,0.0001594,-0.00121595,0.00653535,1.054252,100188.23,0.00188229,-0.01616,-0.00945172,5
727,0.007,0.006,0.008,4,45,50,131,36,95,0.572519,0.00016504,0.00285227,0.02162042,1.058481,100628.1,0.006281,-0.02187811,-0.00957107,5
587,0.005,0.01,0.006,5,35,55,54,0,54,0.407407,-2.934e-05,-0.00412565,-0.0015846,0.990685,99941.0,-0.00059002,-0.01089132,-0.00959652,5
1064,0.01,0.006,0.008,7,35,55,24,0,24,0.583333,-8.324e-05,0.00590318,-0.00199786,0.975246,99935.08,-0.00064917,-0.01031192,-0.00973115,5
231,0.003,0.01,0.004,5,40,60,23,16,7,0.347826,-7.368e-05,-0.00405278,-0.00169454,0.972196,99945.66,-0.00054338,-0.01068689,-0.00982965,5
555,0.005,0.01,0.004,5,40,60,23,16,7,0.347826,-7.368e-05,-0.00405278,-0.00169454,0.972196,99945.66,-0.00054338,-0.01068689,-0.00982965,5
131,0.003,0.008,0.004,7,40,55,79,16,63,0.367089,0.00016581,-0.00403545,0.01309906,1.064441,100382.32,0.00382317,-0.01933114,-0.00998363,5
586,0.005,0.01,0.006,5,35,50,127,0,127,0.440945,0.00015054,-0.00520501,0.01911849,1.048149,100547.7,0.00547696,-0.02126552,-0.01003006,5
630,0.005,0.01,0.008,5,45,60,48,41,7,0.541667,0.00026433,0.00042152,0.01268784,1.086586,100370.27,0.00370267,-0.02047039,-0.01003034,5
370,0.005,0.006,0.006,5,35,50,135,0,135,0.511111,0.00010014,0.00170835,0.01351931,1.035784,100385.91,0.00385909,-0.01864385,-0.01005456,5
879,0.007,0.01,0.004,5,40,60,21,15,6,0.333333,-0.00011541,-0.00405278,-0.00242355,0.957401,99923.98,-0.00076017,-0.01018095,-0.01005901,5
625,0.005,0.01,0.008,5,40,50,136,16,120,0.492647,0.00022046,-0.00051142,0.02998317,1.063775,100866.79,0.00866794,-0.02617356,-0.01006627,5
1121,0.01,0.008,0.006,4,40,55,39,12,27,0.435897,-0.00011333,-0.00547436,-0.00441989,0.963963,99860.16,-0.00139839,-0.00945581,-0.01009634,5
689,0.007,0.006,0.006,4,40,55,60,16,44,0.5,-3.431e-05,0.00065877,-0.00205853,0.98745,99929.77,-0.00070231,-0.01139914,-0.01016472,5
827,0.007,0.008,0.006,9,45,55,79,36,43,0.43038,8.622e-05,-0.00603435,0.00681145,1.025901,100187.75,0.00187752,-0.01627677,-0.01028168,5
668,0.007,0.006,0.004,7,35,55,48,0,48,0.395833,-0.00010741,-0.0040353,-0.00515584,0.956285,99840.28,-0.00159717,-0.00957373,-0.01033029,5
677,0.007,0.006,0.004,9,35,55,48,0,48,0.395833,-0.00010741,-0.0040353,-0.00515584,0.956285,99840.28,-0.00159717,-0.00957373,-0.01033029,5
23,0.003,0.006,0.004,7,40,55,81,17,64,0.419753,7.275e-05,-0.00403522,0.00589311,1.030843,100168.19,0.00168195,-0.01600642,-0.01039564,5
1043,0.01,0.006,0.006,9,45,55,50,23,27,0.5,-6.954e-05,-6.271e-05,-0.00347724,0.977098,99887.63,-0.00112365,-0.01090167,-0.01054044,5
99,0.003,0.006,0.008,7,45,60,57,50,7,0.596491,0.00018261,0.00591329,0.01040889,1.060568,100301.81,0.00301813,-0.01932046,-0.01061212,5
38,0.003,0.006,0.006,4,35,55,62,0,62,0.516129,-0.00010206,0.00149001,-0.00632776,0.962634,99801.77,-0.00198233,-0.00961735,-0.01069681,5
85,0.003,0.006,0.008,5,40,50,160,17,143,0.5625,0.00012783,0.00590108,0.02045242,1.041791,100584.77,0.00584767,-0.02231232,-0.01072391,5
132,0.003,0.008,0.004,7,40,60,23,16,7,0.347826,-0.00018691,-0.00405278,-0.00429888,0.929464,99868.02,-0.00131983,-0.0094372,-0.01073867,5
456,0.005,0.008,0.004,7,40,60,23,16,7,0.347826,-0.00018691,-0.00405278,-0.00429888,0.929464,99868.02,-0.00131983,-0.0094372,-0.01073867,5
771,0.007,0.008,0.004,5,40,60,21,15,6,0.333333,-0.00023816,-0.00405278,-0.00500132,0.91209,99847.26,-0.00152745,-0.00857076,-0.01076564,5
262,0.003,0.01,0.006,5,35,50,139,0,139,0.438849,0.00017156,-0.00221864,0.02384658,1.055727,100688.33,0.0068833,-0.02431532,-0.01085338,5
557,0.005,0.01,0.004,5,45,55,101,43,58,0.356436,0.00014624,-0.00403606,0.01477072,1.057077,100428.1,0.004281,-0.02097181,-0.011034,5
155,0.003,0.008,0.006,5,35,55,61,0,61,0.409836,6.01e-06,-0.00221864,0.00036688,1.001932,99999.32,-6.76e-06,-0.01386306,-0.01103706,5
197,0.003,0.008,0.008,5,45,55,108,50,58,0.5,0.00013095,9.685e-05,0.01414281,1.040056,100400.34,0.00400342,-0.02051137,-0.01109616,5
562,0.005,0.01,0.004,7,40,50,154,16,138,0.324675,0.00017734,-0.00403624,0.02731106,1.06542,100795.65,0.00795645,-0.02604676,-0.01110751,5
809,0.007,0.008,0.006,5,45,55,79,36,43,0.43038,-4.98e-06,-0.00603266,-0.00039349,0.998412,99973.02,-0.00026978,-0.013493,-0.01111398,5
91,0.003,0.006,0.008,7,35,50,138,0,138,0.586957,0.00010307,0.00590296,0.0142232,1.031761,100399.14,0.00399136,-0.0201807,-0.01112253,5
1294,0.01,0.01,0.008,9,45,50,74,19,55,0.472973,0.0002543,-0.00598608,0.01881796,1.062005,100540.98,0.00540975,-0.02387197,-0.01114486,5
749,0.007,0.006,0.008,9,35,55,40,0,40,0.55,-6.589e-05,0.00590171,-0.00263578,0.980205,99912.72,-0.00087275,-0.01206388,-0.0111828,5
217,0.003,0.01,0.004,4,35,50,157,0,157,0.356688,0.00013512,-0.00403516,0.02121396,1.05293,100614.26,0.00614259,-0.02335173,-0.01118758,5
767,0.007,0.008,0.004,5,35,55,47,0,47,0.340426,-0.00013798,-0.00403545,-0.00648514,0.948562,99799.21,-0.00200786,-0.00975712,-0.01119337,5
917,0.007,0.01,0.006,5,45,55,77,35,42,0.428571,6.959e-05,-0.00603266,0.00535816,1.022165,100144.44,0.00144439,-0.0168138,-0.01131078,5
1028,0.01,0.006,0.006,7,35,55,27,0,27,0.481481,-0.00029434,-0.00603266,-0.00794709,0.906599,99757.49,-0.00242505,-0.00743077,-0.01131303,5
1037,0.01,0.006,0.006,9,35,55,27,0,27,0.481481,-0.00029434,-0.00603266,-0.00794709,0.906599,99757.49,-0.00242505,-0.00743077,-0.01131303,5
122,0.003,0.008,0.004,5,40,55,81,16,65,0.358025,0.00010431,-0.00403523,0.00844897,1.041062,100242.66,0.0024266,-0.01849258,-0.01132438,5
659,0.007,0.006,0.004,5,35,55,48,0,48,0.395833,-0.00013552,-0.0040353,-0.00650488,0.944847,99799.95,-0.00200052,-0.00997385,-0.01133478,5
784,0.007,0.008,0.004,9,35,50,104,0,104,0.346154,5.954e-05,-0.00403531,0.00619214,1.022402,100170.84,0.0017084,-0.01708564,-0.01136471,5
1222,0.01,0.01,0.004,9,45,50,85,22,63,0.305882,0.00015593,-0.00404103,0.01325414,1.055213,100382.76,0.00382759,-0.02111477,-0.01150491,5
269,0.003,0.01,0.006,5,45,55,108,48,60,0.425926,6.406e-05,-0.00198626,0.00691898,1.020807,100185.29,0.00185292,-0.01751743,-0.01152038,5
1034,0.01,0.006,0.006,7,45,55,50,23,27,0.5,-0.00010979,-0.00106271,-0.0054896,0.963844,99827.44,-0.00172562,-0.01090167,-0.01154487,5
1052,0.01,0.006,0.008,4,45,55,47,22,25,0.553191,2.904e-05,0.00243141,0.00136474,1.010129,100032.92,0.00032919,-0.01522057,-0.01155689,5
1277,0.01,0.01,0.008,5,45,55,44,20,24,0.477273,0.00031044,-0.00049233,0.01365928,1.088783,100398.19,0.0039819,-0.02338109,-0.01161858,5
929,0.007,0.01,0.006,9,35,55,42,0,42,0.380952,-3.972e-05,-0.00603428,-0.00166821,0.988655,99939.67,-0.00060328,-0.01332045,-0.01165683,5
1217,0.01,0.01,0.004,9,35,55,29,0,29,0.275862,-0.00020953,-0.00408671,-0.00607633,0.929022,99812.76,-0.00187237,-0.00972776,-0.01174987,5
161,0.003,0.008,0.006,5,45,55,111,50,61,0.432432,6.55e-06,-0.00175389,0.0007268,1.002146,100001.1,1.103e-05,-0.01480538,-0.01176779,5
1174,0.01,0.008,0.008,7,40,50,67,12,55,0.537313,-7.71e-06,0.00163466,-0.00051681,0.997934,99966.79,-0.00033212,-0.01427068,-0.0118258,5
335,0.005,0.006,0.004,5,35,55,60,0,60,0.4,-8.461e-05,-0.0040344,-0.00507664,0.964568,99841.59,-0.00158407,-0.01180414,-0.01187348,5
485,0.005,0.008,0.006,5,45,55,99,44,55,0.434343,-1.135e-05,-0.00175389,-0.00112409,0.996262,99948.01,-0.00051991,-0.01411975,-0.01192925,5
730,0.007,0.006,0.008,5,35,50,94,0,94,0.56383,-2.92e-06,0.00590053,-0.00027474,0.999093,99973.07,-0.00026934,-0.01454534,-0.01193484,5
292,0.003,0.01,0.008,4,40,50,151,16,135,0.490066,0.00014692,-0.00036123,0.02218548,1.04804,100634.05,0.0063405,-0.02483283,-0.01205653,5
762,0.007,0.008,0.004,4,40,60,21,15,6,0.333333,-0.00030099,-0.00405278,-0.00632087,0.888896,99807.78,-0.0019222,-0.00896273,-0.01210233,5
1285,0.01,0.01,0.008,7,45,50,74,19,55,0.5,0.00021902,-0.00138009,0.01620718,1.055155,100463.41,0.00463409,-0.02375039,-0.01217606,5
650,0.007,0.006,0.004,4,35,55,48,0,48,0.395833,-0.0001596,-0.0040353,-0.00766072,0.935047,99765.39,-0.00234609,-0.01031667,-0.01219541,5
728,0.007,0.006,0.008,4,45,55,77,36,41,0.558442,8.836e-05,0.00243141,0.00680388,1.0322,100191.71,0.00191708,-0.01877396,-0.01221847,5
691,0.007,0.006,0.006,4,45,50,137,37,100,0.518248,0.00013463,0.00198488,0.01844415,1.04953,100534.71,0.00534708,-0.02368489,-0.01225455,5
481,0.005,0.008,0.006,5,40,50,144,16,128,0.458333,0.00012664,-0.00190901,0.01823592,1.042226,100521.81,0.00521808,-0.02343594,-0.01226429,5
114,0.003,0.008,0.004,4,40,60,23,16,7,0.347826,-0.00029387,-0.00405278,-0.00675892,0.8891,99794.53,-0.00205468,-0.00909428,-0.01226876,5
438,0.005,0.008,0.004,4,40,60,23,16,7,0.347826,-0.00029387,-0.00405278,-0.00675892,0.8891,99794.53,-0.00205468,-0.00909428,-0.01226876,5
63,0.003,0.006,0.006,7,45,60,58,51,7,0.517241,-1.1e-05,0.00110511,-0.00063808,0.996116,99972.13,-0.00027866,-0.01487915,-0.01229199,5
15,0.003,0.006,0.004,5,40,60,24,17,7,0.375,-0.00031127,-0.00405288,-0.00747051,0.877469,99773.6,-0.00226404,-0.0086919,-0.01233027,5
24,0.003,0.006,0.004,7,40,60,24,17,7,0.375,-0.00031127,-0.00405288,-0.00747051,0.877469,99773.6,-0.00226404,-0.0086919,-0.01233027,5
33,0.003,0.006,0.004,9,40,60,24,17,7,0.375,-0.00031127,-0.00405288,-0.00747051,0.877469,99773.6,-0.00226404,-0.0086919,-0.01233027,5
339,0.005,0.006,0.004,5,40,60,24,17,7,0.375,-0.00031127,-0.00405288,-0.00747051,0.877469,99773.6,-0.00226404,-0.0086919,-0.01233027,5
348,0.005,0.006,0.004,7,40,60,24,17,7,0.375,-0.00031127,-0.00405288,-0.00747051,0.877469,99773.6,-0.00226404,-0.0086919,-0.01233027,5
357,0.005,0.006,0.004,9,40,60,24,17,7,0.375,-0.00031127,-0.00405288,-0.00747051,0.877469,99773.6,-0.00226404,-0.0086919,-0.01233027,5
845,0.007,0.008,0.008,5,45,55,76,36,40,0.5,0.00012758,9.685e-05,0.00969592,1.037745,100273.12,0.00273122,-0.02042876,-0.01233601,5
508,0.005,0.008,0.008,4,40,50,139,16,123,0.496403,5.021e-05,-0.0003595,0.00697921,1.016505,100181.46,0.00181461,-0.01841682,-0.01241674,5
868,0.007,0.01,0.004,4,40,50,121,15,106,0.347107,9.17e-05,-0.00403563,0.01109562,1.034808,100314.27,0.0031427,-0.02062475,-0.0124401,5
32,0.003,0.006,0.004,9,40,55,81,17,64,0.407407,1.243e-05,-0.00403523,0.00100681,1.00516,100021.4,0.00021397,-0.01600642,-0.01246688,5
758,0.007,0.008,0.004,4,35,55,47,0,47,0.340426,-0.00017555,-0.00403545,-0.00825104,0.934556,99746.42,-0.00253581,-0.01028097,-0.01251613,5
1189,0.01,0.01,0.004,4,35,50,65,0,65,0.323077,-7.933e-05,-0.00403661,-0.00515661,0.970811,99835.14,-0.00164858,-0.01260288,-0.01252421,5
571,0.005,0.01,0.004,9,40,50,154,16,138,0.318182,0.00013855,-0.00403652,0.02133731,1.049989,100614.76,0.00614762,-0.02518875,-0.01261784,5
572,0.005,0.01,0.004,9,40,55,72,16,56,0.319444,0.0001282,-0.00403652,0.00923065,1.046325,100264.59,0.00264589,-0.02071754,-0.01264611,5
721,0.007,0.006,0.008,4,35,50,95,0,95,0.557895,-4.952e-05,0.0025685,-0.00470451,0.983605,99841.99,-0.0015801,-0.01331437,-0.0127268,5
146,0.003,0.008,0.006,4,35,55,61,0,61,0.459016,-0.00012674,-0.0027941,-0.00773119,0.958647,99757.44,-0.00242563,-0.01131748,-0.01274702,5
306,0.003,0.01,0.008,5,45,60,54,47,7,0.537037,0.0001379,0.00042152,0.00744676,1.043622,100211.06,0.00211064,-0.02032896,-0.0127735,5
910,0.007,0.01,0.006,5,35,50,93,0,93,0.430108,2.297e-05,-0.00603257,0.00213578,1.007069,100043.64,0.0004364,-0.01681907,-0.01278921,5
821,0.007,0.008,0.006,9,35,55,43,0,43,0.418605,-6.891e-05,-0.00603421,-0.00296322,0.979677,99902.08,-0.00097922,-0.0139107,-0.0127969,5
188,0.003,0.008,0.008,4,45,55,108,50,58,0.509259,9.188e-05,0.00021306,0.00992323,1.030581,100276.12,0.00276115,-0.02062901,-0.01282324,5
409,0.005,0.006,0.008,5,40,50,145,17,128,0.558621,5.859e-05,0.00590026,0.00849531,1.018999,100227.54,0.00227542,-0.01969193,-0.01289224,5
888,0.007,0.01,0.004,7,40,60,21,15,6,0.333333,-0.00024874,-0.00405278,-0.00522349,0.908185,99840.16,-0.00159843,-0.01101131,-0.01289485,5
521,0.005,0.008,0.008,5,45,55,96,44,52,0.5,0.00013101,9.685e-05,0.01257705,1.040409,100356.15,0.00356153,-0.02223534,-0.01291664,5
820,0.007,0.008,0.006,9,35,50,93,0,93,0.430108,5.644e-05,-0.00603264,0.00524902,1.016988,100138.06,0.00138063,-0.0186098,-0.0129428,5
841,0.007,0.008,0.008,5,40,50,104,15,89,0.519231,1.163e-05,0.00085483,0.00120977,1.003375,100011.65,0.00011652,-0.01653465,-0.01299488,5
396,0.005,0.006,0.006,9,45,60,52,45,7,0.5,-4.89e-06,-0.00065481,-0.00025408,0.998293,99984.41,-0.00015588,-0.01604865,-0.01304366,5
1271,0.01,0.01,0.008,5,35,55,24,0,24,0.416667,-0.00029944,-0.00070581,-0.00718661,0.920676,99777.83,-0.00222169,-0.00978723,-0.01304589,5
361,0.005,0.006,0.006,4,35,50,136,0,136,0.514706,4.606e-05,0.00138319,0.00626382,1.017027,100168.64,0.00168642,-0.01904764,-0.01309112,5
1154,0.01,0.008,0.008,4,35,55,25,0,25,0.48,-0.00029016,-0.00109443,-0.00725407,0.920247,99776.62,-0.00223378,-0.00994522,-0.01309158,5
862,0.007,0.008,0.008,9,45,50,123,36,87,0.495935,0.00014636,-0.00019287,0.01800277,1.039558,100508.45,0.00508449,-0.02455834,-0.01309855,5
299,0.003,0.01,0.008,5,35,55,57,0,57,0.438596,3.565e-05,-0.0009619,0.00203179,1.010194,100045.86,0.00045859,-0.01741072,-0.01311353,5
1211,0.01,0.01,0.004,7,40,55,41,12,29,0.292683,-0.00010067,-0.00405527,-0.00412736,0.965053,99869.12,-0.00130878,-0.01351527,-0.01312767,5
1017,0.01,0.006,0.006,4,45,60,28,23,5,0.5,-0.00012768,0.00065877,-0.00357498,0.955055,99888.7,-0.00111299,-0.01348269,-0.01317592,5
1252,0.01,0.01,0.006,9,35,50,61,0,61,0.377049,-3.76e-06,-0.00603606,-0.00022907,0.998976,99977.21,-0.00022789,-0.01626483,-0.0132773,5
224,0.003,0.01,0.004,4,45,55,113,49,64,0.362832,0.00014176,-0.00403563,0.01601892,1.056776,100464.71,0.00464705,-0.02426193,-0.01334489,5
1026,0.01,0.006,0.006,5,45,60,28,23,5,0.464286,-0.00013759,-0.00109886,-0.00385242,0.952482,99880.27,-0.0011973,-0.01356595,-0.01342593,5
805,0.007,0.008,0.006,5,40,50,109,15,94,0.458716,5.845e-05,-0.00221864,0.00637059,1.019035,100170.92,0.00170915,-0.01965347,-0.01342917,5
74,0.003,0.006,0.008,4,35,55,59,0,59,0.559322,-0.00010067,0.00224994,-0.00593963,0.964884,99812.14,-0.0018786,-0.01318387,-0.01343242,5
441,0.005,0.008,0.004,4,45,60,52,45,7,0.346154,-0.00011669,-0.0040533,-0.0060679,0.95248,99811.7,-0.001883,-0.0130067,-0.01345526,5
145,0.003,0.008,0.006,4,35,50,144,0,144,0.451389,3.876e-05,-0.00170652,0.0055818,1.01326,100142.24,0.00142239,-0.01911292,-0.01348033,5
713,0.007,0.006,0.006,9,35,55,44,0,44,0.477273,-0.00020449,-0.00311276,-0.00899754,0.932688,99723.48,-0.00276519,-0.0108834,-0.01351681,5
1022,0.01,0.006,0.006,5,40,55,40,13,27,0.45,-0.00028392,-0.00109886,-0.01135683,0.903932,99653.87,-0.00346128,-0.00910209,-0.01358215,5
893,0.007,0.01,0.004,9,35,55,46,0,46,0.304348,-0.00010157,-0.00403584,-0.004672,0.964108,99852.14,-0.00147859,-0.01390079,-0.01361488,5
1183,0.01,0.008,0.008,9,40,50,67,12,55,0.507463,-4.723e-05,0.0002694,-0.00316415,0.987928,99886.53,-0.0011347,-0.01506208,-0.01365663,5
940,0.007,0.01,0.008,4,40,50,106,15,91,0.509434,8.12e-05,0.00022184,0.00860674,1.025662,100234.34,0.00234336,-0.02102031,-0.01366093,5
1201,0.01,0.01,0.004,5,40,50,76,12,64,0.302632,-1.045e-05,-0.00403924,-0.00079382,0.99626,99963.17,-0.00036828,-0.01649931,-0.01367218,5
386,0.005,0.006,0.006,7,45,55,99,45,54,0.505051,-1.52e-05,0.00045238,-0.00150433,0.994702,99939.79,-0.00060215,-0.01620503,-0.01371812,5
593,0.005,0.01,0.006,5,45,55,96,42,54,0.427083,3.182e-05,-0.00198626,0.0030547,1.010367,100071.87,0.00071874,-0.01844674,-0.01372045,5
502,0.005,0.008,0.006,9,45,50,169,44,125,0.443787,0.00020342,-0.00603264,0.03437823,1.063116,101001.1,0.01001103,-0.03222918,-0.01373809,5
432,0.005,0.006,0.008,9,45,60,51,44,7,0.568627,3.882e-05,0.00591665,0.00198001,1.01247,100049.51,0.0004951,-0.01827737,-0.01373856,5
415,0.005,0.006,0.008,7,35,50,124,0,124,0.580645,2.075e-05,0.00590205,0.00257289,1.006314,100051.67,0.00051668,-0.01810719,-0.01376159,5
881,0.007,0.01,0.004,5,45,55,82,36,46,0.341463,8.336e-05,-0.00403867,0.00683563,1.031133,100191.78,0.00191776,-0.02067711,-0.01379032,5
778,0.007,0.008,0.004,7,40,50,119,15,104,0.352941,2.025e-05,-0.00403563,0.00240957,1.007698,100055.48,0.00055479,-0.01829936,-0.01388221,5
270,0.003,0.01,0.006,5,45,60,55,48,7,0.454545,-1.67e-06,-0.00139088,-9.185e-05,0.999432,99986.8,-0.00013198,-0.01724838,-0.01394738,5
347,0.005,0.006,0.004,7,40,55,75,17,58,0.4,-6.373e-05,-0.00403545,-0.00478009,0.973879,99848.6,-0.00151398,-0.01481379,-0.01400236,5
356,0.005,0.006,0.004,9,40,55,75,17,58,0.4,-6.373e-05,-0.00403545,-0.00478009,0.973879,99848.6,-0.00151398,-0.01481379,-0.01400236,5
780,0.007,0.008,0.004,7,40,60,21,15,6,0.333333,-0.00039089,-0.00405278,-0.00820868,0.855713,99751.3,-0.00248696,-0.0095235,-0.01401465,5
1193,0.01,0.01,0.004,4,40,55,41,12,29,0.292683,-0.00012912,-0.00405527,-0.00529389,0.955176,99834.22,-0.00165779,-0.01386001,-0.014037,5
664,0.007,0.006,0.004,5,45,50,147,38,109,0.421769,6.104e-05,-0.00403516,0.00897256,1.02597,100253.89,0.00253887,-0.02154004,-0.01408278,5
